"","noise_price","noise_demand","cost","time","emotion","price","mu0","mut","structural","outcome","price_sensitive","price_category","ps_low","ps_medium","ps_high","predicted_treatment"
"8041",0.787135652479171,0.112657752914843,-1.14961104535923,11.8718803081508,7,36.5335772526091,506.536641997592,1918.69326913591,1918.69326913591,1918.80592688882,5.80766631425132,"high",0.00683484179272369,0.0165600579049638,0.994909677701865,"high"
"8044",0.39667198809129,-0.363089624081851,0.0115654860936824,11.9205915142406,2,43.5576862216508,220.608463056311,658.835649561243,658.835649561243,658.472559937162,6.03042315281553,"high",0.00481545588393702,0.0236165683130963,0.993710517490174,"high"
"8056",1.34953930035987,0.618741401673541,0.272227990732946,11.3401164997347,2,38.3063913530817,173.08080052236,376.414192336797,376.414192336797,377.032933738471,3.65404002611798,"high",0.00441324529151229,0.025883833331345,0.991268296296823,"high"
"8058",-0.293914868420067,-0.111712697259624,0.634985588540196,8.11588826612017,5,17.2084828040641,-3.13111489565587,-215.021082228369,-215.021082228369,-215.132794925629,-2.06262229791312,"medium",0.359999372153808,0.60007699679242,0.0086397374509257,"medium"
"8067",0.710000694189706,-0.22266951616698,-0.0959089039947654,1.83023195098652,6,16.1339031506366,-97.847048738774,-449.319367339113,-449.319367339113,-449.54203685528,-3.2974508123129,"low",0.937249918539156,0.0959260242087011,0.00805680407445391,"low"
"8068",0.266686992190386,0.382213657110861,0.386204984913517,4.27095999592681,3,15.4255675928526,12.8128440849028,-152.529427780493,-152.529427780493,-152.147214123382,-2.90623853050324,"low",0.944303482626718,0.158522958636922,0.00656643379858094,"low"
"8074",-0.690666081548172,-0.09907168853682,1.46640399766216,7.48570271257167,2,13.6989255038598,52.4879145722338,-39.9963883162848,-39.9963883162848,-40.0954600048216,-2.37560427138831,"low",0.968593006936236,0.103709061004072,0.0054796833595603,"low"
"8075",-1.27750700332171,-1.71798443592683,1.50787822753708,1.63852699156982,5,9.08676982693932,-62.3349437473086,-228.018510271281,-228.018510271281,-229.736494707208,-3.24669887494617,"low",0.991303283223278,0.00708427296644907,0.00467100285039636,"low"
"8076",-0.3191134655191,1.14549815691772,-2.17972004083863,6.80268728481375,3,22.5446670493502,21.872302452152,-199.353324501405,-199.353324501405,-198.207826344488,-2.60425658492827,"high",0.0174686853640329,0.0961770098010072,0.953480982468152,"high"
"8077",-0.996329748588932,1.12296233063474,-0.23475618289876,11.3000947887682,4,33.7133316653926,240.452879473898,646.539667049404,646.539667049404,647.662629380039,3.51132198684744,"high",0.00683484179272369,0.0190158457233969,0.994833500150609,"high"
"8081",1.65313922913789,1.4126594010346,-0.0021001444135192,4.30014076012531,4,18.0874402735737,-14.2893274383708,-257.184346380362,-257.184346380362,-255.771686979327,-2.85723318595927,"medium",0.748277234927094,0.305221658133312,0.008611322039875,"low"
"8083",0.301333171450948,-0.48406902070281,1.6085948141833,10.8270942924505,4,34.5579965937227,180.342610235846,388.874582134518,388.874582134518,388.390513113815,2.00856525589616,"high",0.0222227841044792,0.0223234450325379,0.980186749494921,"high"
"8095",0.523870931798357,1.05628392707512,0.130454665040571,3.61695972065315,6,15.3077539292735,-95.8076655754878,-426.16072964354,-426.16072964354,-425.104445716465,-3.2634610929248,"low",0.961866837672802,0.0925759809144543,0.00745146123431406,"low"
"8102",-0.0252635708151853,-1.08968496320454,1.07380600732584,1.55498696193306,3,11.8591365569016,3.4151367392232,-134.844444648502,-134.844444648502,-135.934129611706,-3.21949544202589,"low",0.988915833815057,0.0115984733129887,0.00467100285039636,"low"
"8109",-0.695655214498187,-1.04202160212701,-1.43307673461296,11.9039052039932,2,33.6331914073697,219.072156600644,552.283437209683,552.283437209683,551.241415607556,5.95360783003223,"high",0.00683484179272369,0.00993370344649612,0.994856530936618,"high"
"8112",-0.226650115795419,1.20126917448595,0.806109378552798,10.9697594920033,4,34.0127392331347,197.10061829535,459.340940774668,459.340940774668,460.542209949154,2.42751545738374,"high",0.00745203640602964,0.0302639902892315,0.986225700802459,"high"
"8118",1.21641416108534,0.0579604733570953,-1.10204776714077,10.8683155573026,2,30.2528187986883,142.534312167827,210.706958444461,210.706958444461,210.764918917818,2.12671560839135,"high",0.00683484179272369,0.0165600579049638,0.994909677701865,"high"
"8125",1.48196158940224,-0.627264474550932,0.559467648564451,10.4727596158116,6,30.3431989726602,165.086767424031,301.894442922172,301.894442922172,301.267178447621,1.08477945706718,"high",0.00454672011939476,0.0261306901372432,0.986576141680891,"high"
"8133",1.05284684051228,-1.50188957949974,0.658996429497563,1.53733783439497,4,14.2952847222862,-28.5331903954942,-240.865615136808,-240.865615136808,-242.367504716307,-3.21332975988736,"low",0.981600301884919,0.0285317348145532,0.00496304267608391,"low"
"8135",0.758154582089229,1.14890897447244,-2.2869734746737,7.15508114854479,6,23.9776681455754,-49.8249818152866,-457.025687494819,-457.025687494819,-455.876778520346,-2.49708303025478,"high",0.0169905247744303,0.0872799396623634,0.953758477770988,"high"
"8137",-1.01236328919831,-0.682276320848929,0.289899647885806,10.2728269240028,5,26.0642208464372,131.559992064955,161.69021068136,161.69021068136,161.007934360511,0.631199841299098,"high",0.00441324529151229,0.025883833331345,0.991268296296823,"high"
"8138",0.947629543635083,1.89907928774517,-0.35210927411626,5.61177883035434,4,19.5142666571697,2.81528125646872,-225.862103714201,-225.862103714201,-223.963024426456,-2.42961796858828,"medium",0.0612148906898138,0.807059474339063,0.010581432378899,"medium"
"8139",-0.529661407894264,0.629546584288155,-1.02873692101161,11.9371737823837,3,36.5094098452928,283.218638570026,879.120255564406,879.120255564406,879.749802148694,6.10728795233421,"high",0.00683484179272369,0.0165600579049638,0.994909677701865,"high"
"8141",0.0962016119411644,-1.21153758683303,-0.194875802922273,5.71172155166534,1,17.8221590724105,74.0687326888823,-7.79070255273238,-7.79070255273238,-9.00224013956541,-2.59312673111177,"medium",0.292916468451476,0.57889240568563,0.00944966074444779,"medium"
"8143",-0.137002241981365,0.162513336216878,0.428632589247033,11.6731527773829,7,41.816400482647,446.125797918934,1809.86649526903,1809.86649526903,1810.02900860525,4.94465425598477,"high",0.00372936377476638,0.0261306901372432,0.991268296296823,"high"
"8145",-1.08131414843001,0.045596574646134,1.50560529293554,6.32245756378793,4,11.6477545281499,-8.93924811975928,-159.124519234076,-159.124519234076,-159.07892265943,-2.72348120299398,"low",0.985245147170257,0.0437814504654334,0.00522295697970527,"low"
"8146",0.941143184190001,1.04732745531534,1.13434644687842,1.35988157132162,1,12.9478244882512,68.5722547375069,1.98451278898187,1.98451278898187,3.03184024429721,-3.14277452624931,"low",0.988865603889638,0.0167201823218955,0.00467100285039636,"low"
"8147",1.1279264683602,-1.16476757536961,1.4913691747361,3.67853746597345,6,11.5207520756765,-95.1365896375066,-342.990120799532,-342.990120799532,-344.154888374902,-3.25227649395844,"low",0.991303283223278,0.00708427296644907,0.00467100285039636,"low"
"8148",-0.912935034108418,-1.41255058392509,1.35494561893717,1.06717935785863,3,11.0695702818502,10.326126961707,-111.078137606303,-111.078137606303,-112.490688190228,-2.98912910127643,"low",0.988449992529773,0.0177015334370189,0.00467100285039636,"low"
"8151",-2.28692343040605,-1.77507910592481,-1.18817063706037,6.24430839394316,7,17.7503654053635,-91.7342706779534,-467.570338015135,-467.570338015135,-469.34541712106,-2.73906100968505,"medium",0.0169905422661324,0.668760632351662,0.165609780716134,"medium"
"8162",-0.346883889319681,-0.708420783834532,0.527180678484796,1.62402642868795,6,13.217263847438,-94.5324604378638,-378.085673782593,-378.085673782593,-378.794094566428,-3.2422076739644,"low",0.980274540548308,0.0354621444782961,0.00496304267608391,"low"
"8175",-0.297097381585071,-0.4352503489083,0.626220334271419,11.1451684642378,2,35.5182436026202,159.650765740788,300.483321401959,300.483321401959,300.048071053051,2.98253828703938,"high",0.00454672011939476,0.0261306901372432,0.986576141680891,"high"
"8178",-0.805472082357939,-0.666480209808154,-0.189934706489691,7.13807145190044,6,17.1616981751218,-50.1636938920012,-342.193489385835,-342.193489385835,-342.859969595643,-2.50272823153335,"medium",0.194805595340238,0.67982561699922,0.00950856930602046,"medium"
"8179",-0.207425889630923,-0.115217776556966,0.921452863078932,1.52711476543539,5,12.2059255876174,-60.4845061540445,-280.782551337458,-280.782551337458,-280.897769114015,-3.20969012308089,"low",0.984401069601323,0.018569036765612,0.00467100285039636,"low"
"8196",-1.23670707586069,-1.63514987933518,-0.266107818731512,5.38565395490923,3,18.7887640675814,45.4126732871035,-94.7276951169192,-94.7276951169192,-96.3628449962543,-1.81957755709655,"medium",0.0129158614280447,0.763604271092776,0.0244164259786747,"medium"
"8197",-0.181030484795197,-0.578837350987736,-1.38161779545924,8.94846251143314,1,22.5530561762376,85.9988985753201,9.31602352684444,9.31602352684444,8.7371861758567,-1.40011014246799,"high",0.00683484179272369,0.425612032080103,0.886163092022835,"high"
"8212",1.52136707903704,0.196290406918112,-0.00950069738665257,10.900557458835,6,33.1625440617254,233.245514758384,608.796452055153,608.796452055153,608.992742462071,2.2207585793064,"high",0.00481545588393702,0.0236165683130963,0.994367078747698,"high"
"8213",-1.04781547026134,-0.127306010071507,-0.314423875961115,7.50083012821015,4,17.5888391693547,5.2218955415189,-196.659466406842,-196.659466406842,-196.786772416914,-2.36945261146203,"medium",0.0605261192962906,0.830662182845521,0.010581432378899,"medium"
"8218",0.941612863716929,-0.584589299233706,-0.299037593486887,11.5179625866691,3,37.609357215932,229.595410036949,641.776702567566,641.776702567566,641.192113268332,4.31984700123164,"high",0.00683484179272369,0.0172120218336238,0.994833500150609,"high"
"8226",-0.511551002277035,-0.40487967177802,-0.0804767373237961,5.67049343600002,2,17.0902328117162,49.319011904532,-71.4764422868372,-71.4764422868372,-71.8813219586152,-2.5340494047734,"low",0.307182189665178,0.57805779729606,0.00950856930602046,"medium"
"8228",0.351513990425741,-0.337842592433824,0.900140922976777,6.77255838825096,5,15.162103651406,-30.6287457331503,-259.01361130188,-259.01361130188,-259.351453894314,-2.612574914663,"low",0.955812762705683,0.137142821441839,0.00528874571832406,"low"
"8236",-1.20192359734091,-0.411302934371885,-2.85167653519617,6.93644948411721,3,23.4175023349736,23.0248427269155,-204.066754460774,-204.066754460774,-204.478057395146,-2.56583857576948,"high",0.0175561877517867,0.103425967285036,0.955766034688906,"high"
"8247",-1.28452966139147,-1.81673880578123,-1.38872147859366,9.21616030795017,1,21.9374570903356,88.9652023244182,20.882748092886,20.882748092886,19.0660092871048,-1.10347976755818,"high",0.00683484179272369,0.147763667535199,0.94807534194783,"high"
"8249",-0.0303824352098569,0.217464590879016,-0.128222722287413,6.79927105742869,6,17.4880470838091,-56.3123409125983,-364.64819284621,-364.64819284621,-364.430728255331,-2.60520568187664,"medium",0.380552171805291,0.558256005263134,0.00944966074444779,"medium"
"8251",-0.0603302983909858,0.483937107003449,0.24826184056779,3.10764703732483,1,14.1043640957641,66.6427580728808,-8.61423865570502,-8.61423865570502,-8.13030154870157,-3.33572419271192,"low",0.970984557831991,0.0463205807829866,0.00656643379858094,"low"
"8275",-0.726667975180095,1.11679784339622,-0.40179177349991,5.69318950420897,7,17.6011903040301,-79.7584641953145,-431.357138509565,-431.357138509565,-430.240340666169,-2.56797805993306,"medium",0.108247773020324,0.785271163113501,0.00944966074444779,"medium"
"8282",-0.465436727731891,-0.642309519513099,-2.06711534024075,11.6288161564518,7,28.9768304952692,433.330280819845,1341.26212445502,1341.26212445502,1340.61981493551,4.76186115456921,"high",0.00683484179272369,0.00425250684999546,0.995109479578378,"high"
"8297",2.55857203617588,2.48137977781688,-0.778333207841503,11.2352729352371,5,34.8579629677503,264.277356022469,767.198829354084,767.198829354084,769.680209131901,3.28554712044938,"high",0.00683484179272369,0.0172120218336238,0.994952389477793,"high"
"8299",0.717537558404624,0.172554261598448,-0.224538367334547,11.8452766779886,3,41.5040970741552,270.637122091179,895.842895915545,895.842895915545,896.015450177144,5.68790406970597,"high",0.00683484179272369,0.0191357584626054,0.994833500150609,"high"
"8301",0.422965662509586,0.404951840499251,0.0713794626933306,10.5784441206374,3,29.5498883934724,140.310122351445,200.326307225742,200.326307225742,200.731259066241,1.34367074504817,"high",0.00481545588393702,0.0236165683130963,0.992814419833535,"high"
"8303",0.0352375649407583,-0.26261246008078,-0.621073953378161,1.13406146447065,7,17.8303514307714,-112.00408062623,-525.675509720101,-525.675509720101,-525.938122180182,-3.02862972323186,"medium",0.302888352154624,0.643728690338561,0.0101107226567591,"medium"
"8308",0.489568346816301,-1.57973218356042,1.42712878216103,7.36293358238958,4,14.7604362949565,3.06013147760714,-169.54821648893,-169.54821648893,-171.12794867249,-2.42349671305982,"low",0.960221238901002,0.103709061004072,0.0054796833595603,"low"
"8310",2.19111884119416,0.82347484651593,0.144201106324196,8.06376045704041,3,20.6085704862241,37.1934415225854,-133.459038187758,-133.459038187758,-132.635563341242,-2.09355194924715,"medium",0.0839115194142662,0.76862662461948,0.0143095747264912,"medium"
"8311",-0.8193878074258,0.608470682526817,0.621470095775324,2.57382691098765,5,11.9772035244667,-68.4869451544499,-294.241595536433,-294.241595536433,-293.633124853906,-3.369738903089,"low",0.980551738619196,0.0301998082003429,0.00496304267608391,"low"
"8314",-1.10873812663158,-0.0994024437027127,1.58319148130574,2.36742584966381,2,8.46235476716043,32.6717761230769,-41.2284650401765,-41.2284650401765,-41.3278674838792,-3.36641119384616,"low",0.991165019630373,0.00600679092400295,0.00467100285039636,"low"
"8321",1.01579753335392,0.736277747150642,2.06934743861004,4.64628953415133,7,16.596100716115,-30.0717272177186,-279.132277172378,-279.132277172378,-278.395999425227,-1.85816753168169,"low",0.711038845240335,0.402768235055457,0.00740754498919628,"low"
"8327",-0.15226528172759,-1.11355526751923,-1.95509518316544,1.39188513683744,1,21.5492985370119,68.4331421568823,-42.6898192708171,-42.6898192708171,-43.8033745383363,-3.15668578431177,"high",0.020584077270014,0.286748597492124,0.650738196807433,"high"
"8328",-1.21986979610453,-1.68156696052165,-1.76794487279532,11.6914259140708,2,29.9662887195245,200.420157816548,441.40952461659,441.40952461659,439.727957656068,5.02100789082742,"high",0.00683484179272369,0.00614778292093751,0.994856530936618,"high"
"8333",-1.91424273222223,-1.32338557676876,0.408436624749424,3.43770243543953,5,11.8635256271639,-64.6243259904952,-283.653868269106,-283.653868269106,-284.977253845875,-3.2924865198099,"low",0.97385963098284,0.0423221668332867,0.00656643379858094,"low"
"8335",-0.940406612399648,-0.647793380413151,-0.533179226945324,3.10138605037167,4,15.8292728677144,-33.456319320586,-276.366514500652,-276.366514500652,-277.014307881065,-3.33640798301465,"low",0.592742716688448,0.447363222211061,0.0101107226567591,"low"
"8338",-0.0339431275007456,0.573897368861097,-2.24629098936561,10.0108073320077,2,25.04411512542,102.071310063152,57.1704925805147,57.1704925805147,57.7443899493758,0.103565503157611,"high",0.00683484179272369,0.00310888016632304,0.996324395432878,"high"
"8350",1.09254664953537,1.28139313081815,-0.898580058711462,6.54496801884491,7,20.4778209642685,-87.0310594500625,-510.985556396183,-510.985556396183,-509.704163265364,-2.67187227785804,"medium",0.0208053701469637,0.777033928927891,0.0457335963498847,"medium"
"8354",0.789648067979419,0.55330574373087,1.69711338267163,9.18158807638784,4,20.4137117594059,54.2192332132654,-80.0637280364448,-80.0637280364448,-79.5104222927139,-1.14451916966836,"medium",0.0246514074976701,0.777706855809661,0.178774849479115,"medium"
"8355",-0.0622891005502118,-0.0631092367336285,-1.00231177128572,9.35369522961877,4,23.0765375664491,62.7334574785268,-69.4178945012163,-69.4178945012163,-69.4810037379499,-0.93166356303683,"high",0.00683484179272369,0.175096579732641,0.94797330476221,"high"
"8362",-0.00194691435586349,-0.156062613268782,1.3644613796496,5.88997913935155,4,13.0579396898995,-9.43034988389094,-178.439720166535,-178.439720166535,-178.595782779804,-2.73575874709727,"low",0.981961871206991,0.0523242607750193,0.00522295697970527,"low"
"8381",1.92242345539019,0.437189886973708,0.163694328414271,11.0471267132289,1,35.3592297733786,126.667577338981,150.243617255063,150.243617255063,150.680807142036,2.66675773389813,"high",0.00441324529151229,0.0243799508889648,0.991268296296823,"high"
"8384",-0.631748182001322,-1.73804997345543,-0.563489606744588,6.34626826072258,5,17.7449007491069,-35.9187936818604,-312.595145562369,-312.595145562369,-314.333195535824,-2.71837587363721,"medium",0.0754535232457312,0.77942510646893,0.0128330487804078,"medium"
"8385",0.33973517969601,0.246370029717078,-0.215266858751284,10.5929191464736,2,29.1832250698634,127.6040086803,149.794958355338,149.794958355338,150.041328385055,1.38020043401499,"high",0.00683484179272369,0.0191357584626054,0.994833500150609,"high"
"8393",0.842757816191555,0.324523826879867,0.232113644081045,7.04754737500704,5,17.6593640327903,-26.5950811845293,-285.472671589934,-285.472671589934,-285.148147763054,-2.53190162369059,"medium",0.568406274386279,0.452415321705342,0.00743297653960044,"low"
"8395",-2.17329302120527,-1.17212114210525,-0.529619500968726,9.21021543591308,3,20.0831102514402,66.68209538858,-40.3968402801118,-40.3968402801118,-41.5689614222171,-1.11059682038066,"medium",0.00683484179272369,0.333380068780235,0.829875720425,"high"
"8398",-1.28273084645757,-0.0562483223099793,1.88341239014267,8.6655642749862,4,15.5858937397163,33.3959554164253,-101.5841882145,-101.5841882145,-101.64043653681,-1.66510111458937,"low",0.345700302337129,0.638963444181248,0.0144682806296707,"medium"
"8402",1.07662888799266,1.29174727950181,-0.569508022569937,4.88673787814704,4,23.3479404361365,55.0924096488253,-96.4534456884124,-96.4534456884124,-95.1616984089106,-1.12268975877937,"high",0.0069171190945887,0.363569569103854,0.782641557312409,"high"
"8407",1.50318660348146,-0.3805896100957,-0.698214965639036,10.1529225728777,5,27.3795260958023,119.036084587371,116.396929867949,116.396929867949,116.016340257853,0.38072169174742,"high",0.00683484179272369,0.0172120218336238,0.995043195916479,"high"
"8410",-0.460637743632246,-0.326240568376824,2.41514013671106,11.7405406317286,1,52.8562398858947,152.292049540061,322.975681229729,322.975681229729,322.649440661352,5.22920495400614,"high",0.0404869233467691,0.0223234450325379,0.980921365311118,"high"
"8419",0.200506576415852,-0.710680395136997,1.39356200687082,7.65930480862074,5,15.0890178008001,-15.0716521105539,-218.881508418517,-218.881508418517,-219.592188813654,-2.30143304221108,"low",0.927971355068476,0.151717717027531,0.00569188977294895,"low"
"8433",-0.626875980451497,-0.942141932491787,-0.513808808398411,6.83656764165925,5,17.9220536231556,-29.7380189058826,-298.099299331514,-298.099299331514,-299.041441264006,-2.59476037811765,"medium",0.0465997178552209,0.798344619561561,0.013446335114394,"medium"
"8438",0.382551916934473,0.478500542198154,-0.191168896110904,1.59316973240364,1,16.303481484077,67.6766950483901,-17.6285082980388,-17.6285082980388,-17.1500077558406,-3.23233049516099,"low",0.921134061476288,0.11377033665482,0.00805680407445391,"low"
"8439",-0.239143576093228,-1.25986968338785,-0.678440843954516,2.66383224283816,6,16.9419705772717,-102.076759309127,-478.318551520235,-478.318551520235,-479.578421203623,-3.36794598848545,"low",0.458516436106908,0.591115114889071,0.0101107226567591,"medium"
"8450",-0.296909324189532,0.0503319002105769,-0.753959044611798,1.25875423465318,6,17.7511373744843,-85.712195977067,-450.874741016642,-450.874741016642,-450.824409116431,-3.09520326628445,"medium",0.230638476937392,0.681770084279471,0.0125509642655408,"medium"
"8458",-1.26777002514112,-0.403490466794458,0.891996946489781,5.53929763364731,1,14.9090959255778,77.3300591686261,13.713035069258,13.713035069258,13.3095446024636,-2.26699408313739,"low",0.71166712501857,0.306261019650219,0.00662985833866631,"low"
"8463",1.82449391392546,0.115641861248632,-0.39000480230577,5.42967170869249,1,21.7134337857556,80.4173581135891,-5.53014925299681,-5.53014925299681,-5.41450739174818,-1.95826418864109,"high",0.0145995429938635,0.775257734054119,0.0244164259786747,"medium"
"8465",1.08760074362939,1.56999330785914,-0.322475542632848,2.35948854410707,3,17.0748953603046,-0.981770962276471,-207.556878930797,-207.556878930797,-205.986885622938,-3.36605903207588,"low",0.846182832560316,0.219625223622438,0.00805680407445391,"low"
"8474",0.294329775592688,0.769909273077717,-1.98000445842332,8.86981743002455,1,23.7862808341151,85.2151418314385,2.47490131421184,2.47490131421184,3.24481058728956,-1.47848581685615,"high",0.00732659325563496,0.107319284998638,0.963934621206194,"high"
"8478",0.813997123945688,0.509744845282526,-0.116971344777877,1.57893117485854,2,16.5086640947196,35.4475161918975,-104.137339164321,-104.137339164321,-103.627594319038,-3.22762419040513,"low",0.921134061476288,0.113425688375391,0.00805680407445391,"low"
"8484",-0.70481205938711,-0.462787675336416,0.193382588711417,6.92413927245589,5,16.0898519697489,-28.4740513064389,-267.36660199339,-267.36660199339,-267.829389668726,-2.56948102612878,"low",0.599956595098027,0.467480254277257,0.00743297653960044,"low"
"8485",-0.695943063483222,-1.10585300142749,0.459227553380221,1.93651527664326,6,12.8225115880447,-99.1464019865267,-380.14712988158,-380.14712988158,-381.252982883007,-3.31910669977544,"low",0.975205426808615,0.0401492504125936,0.00656643379858094,"low"
"8488",2.67144766106188,0.469967905063718,-1.15045992502533,1.73241150914685,5,21.6169529032876,-63.6756845578807,-460.726546814562,-460.726546814562,-460.256578909499,-3.27351369115761,"high",0.0256259050215287,0.854827928439486,0.0342152414895758,"medium"
"8489",1.76027042753636,0.927277761794692,0.027266239384362,6.42395532560901,3,18.5839157713228,18.9728883124961,-168.775045109563,-168.775045109563,-167.847767347769,-2.7009037229168,"medium",0.544891801883026,0.487173103992942,0.00836082021418397,"low"
"8490",0.0146672763284596,-0.42461628043159,1.19566258821113,7.66611219296197,1,15.371532434578,77.016419602364,10.9440695787084,10.9440695787084,10.5194532982769,-2.2983580397636,"low",0.922149388683194,0.166146196080067,0.00569188977294895,"low"
"8491",0.240284732813246,0.348523263487464,-0.81207157720341,4.63827842837981,2,21.1111245736188,62.2550709047727,-59.65096825764,-59.65096825764,-59.3024449941525,-1.88724645476137,"medium",0.0157829418785032,0.775257734054119,0.0705699281514021,"medium"
"8492",-1.18480509387197,-0.344838018973949,0.119710483277471,9.14974010998956,3,20.1289930318546,64.552461896392,-47.0578489157097,-47.0578489157097,-47.4026869346836,-1.1815846034536,"medium",0.00441324529151229,0.466762140475407,0.479354984829385,"high"
"8498",-0.059287352001678,0.115237408425931,-0.367889564984142,6.21792740422112,4,17.718777662227,-9.75124583977079,-239.654593482957,-239.654593482957,-239.539356074531,-2.74378114599427,"medium",0.241164190022985,0.715889648661043,0.00924902008039482,"medium"
"8499",-1.26169221580593,-0.738769226144369,0.198845011266149,5.93767877925445,6,14.9398570555843,-65.030516282385,-341.463462700365,-341.463462700365,-342.202231926509,-2.75050860470642,"low",0.779796483552312,0.378390059016286,0.0071616693825911,"low"
"8501",-0.881838250263351,-1.23574256001065,-1.47265730226749,6.66750724707788,6,20.0849126201968,-58.4418140942795,-416.84063848158,-416.84063848158,-418.076381041591,-2.64069690157133,"medium",0.0174686853640329,0.654359547039473,0.285597055752873,"medium"
"8512",-0.726116744690061,-0.29557490769465,0.510101408445667,7.14089191912717,4,15.4923261089307,-0.0718341099766633,-186.091035162895,-186.091035162895,-186.38661007059,-2.50179585274942,"low",0.770748269541338,0.355933581411419,0.00561918993702192,"low"
"8516",1.09221277373255,-0.607470578405706,-0.668125140272415,2.23830406980184,2,18.2607574237814,32.8312553541913,-126.345474737074,-126.345474737074,-126.95294531548,-3.35843723229044,"medium",0.458516436106908,0.588774473084031,0.0101107226567591,"medium"
"8520",-1.52082381103392,-2.39454612218669,-0.564097727092981,9.60813701513487,2,22.0778043314278,88.4940223331223,18.9357413131562,18.9357413131562,16.5411951909695,-0.575298883343884,"high",0.00683484179272369,0.040394628817935,0.985158018930066,"high"
"8521",0.604379500952376,0.0343191217029208,-0.301575132156698,6.74279089230834,4,18.5326708984104,-4.82720770645767,-236.165363665587,-236.165363665587,-236.131044543884,-2.62068019266144,"medium",0.16904016760551,0.72512176015075,0.00944966074444779,"medium"
"8523",-0.519163739851621,-0.324107205038255,1.19471229460334,3.60136754204075,3,10.7801859480681,2.01485096100595,-125.175333614082,-125.175333614082,-125.499440819121,-3.26617163463313,"low",0.988915833815057,0.00925683256380685,0.00467100285039636,"low"
"8533",-1.07248072912108,-0.46107245089278,1.69407081473623,10.065941551973,1,24.9067848380379,102.086175530384,57.4685983612719,57.4685983612719,57.0075259103791,0.208617553038352,"high",0.0246514074976701,0.0223234450325379,0.980186749494921,"high"
"8536",0.453366918696206,0.175131284873609,-0.632857089517434,10.1222169266553,5,26.2086335296619,115.953126607208,105.346824437946,105.346824437946,105.521955722819,0.31906253214416,"high",0.00683484179272369,0.0172120218336238,0.995043195916479,"high"
"8544",-1.07905699083693,-1.84752390885422,0.425612542111219,6.40917063675717,7,14.6570197541379,-89.3018021974266,-396.075867135861,-396.075867135861,-397.923391044715,-2.70431145996324,"low",0.84999100701885,0.27924071119772,0.00734071172969155,"low"
"8560",1.02795757837487,1.13561726851765,0.370050069790072,5.80588664396142,4,16.9674285342898,-7.54177364076295,-223.947366579385,-223.947366579385,-222.811749310867,-2.68854434101907,"low",0.82175495362411,0.292712447107484,0.00734071172969155,"low"
"8571",0.452419537230631,1.00448428240733,-1.21092344715509,3.05759065780468,7,19.475059844704,-133.872149188652,-628.289679023914,-628.289679023914,-627.285194741507,-3.34103070269503,"medium",0.0362013531813065,0.862555831490581,0.0597167983971202,"medium"
"8579",-1.66415775258945,-2.06403677842613,0.873708968945439,3.54529686952254,4,10.6471524588274,-31.0236766913073,-191.820887753808,-191.820887753808,-193.884924532234,-3.27559191728268,"low",0.984581400317036,0.018569036765612,0.00467100285039636,"low"
"8580",-1.52678061351066,0.0619020572100529,-0.253220282592385,3.13099533723338,2,14.3178595017777,33.3375018994795,-90.7446452881532,-90.7446452881532,-90.6827432309431,-3.33312490502603,"low",0.888644458792329,0.195304261498074,0.00805680407445391,"low"
"8582",-0.682737137543811,0.980578352646144,0.688249952256965,11.2429919330689,7,36.5330676943142,331.84609213017,1105.78485458691,1105.78485458691,1106.76543293956,3.312087030431,"high",0.00567304765075762,0.0305607350691152,0.986576141680891,"high"
"8592",0.0838130304651389,-0.538601536477072,0.757296895132027,7.26767086641234,3,15.8471727032425,26.2503822426992,-122.316256103592,-122.316256103592,-122.854857640069,-2.45832059191003,"low",0.823625088761762,0.316853709285574,0.00595434603896798,"low"
"8599",-0.519728744315602,-0.342132987379364,-1.42536778784646,7.17339554416012,7,20.5579494851325,-74.3661293217994,-473.943036143627,-473.943036143627,-474.285169131007,-2.49094470459713,"medium",0.0169905247744303,0.638558131031432,0.27122600761559,"medium"
"8604",-1.39105775237031,-0.693615343725283,-0.563136305040791,11.6787155063675,1,35.7148785024914,149.678347951523,255.674207075854,255.674207075854,254.980591732128,4.9678347951523,"high",0.00683484179272369,0.0172120218336238,0.995043195916479,"high"
"8605",-0.428926157813102,-0.144791035010419,-0.0536821339415374,6.75660793716484,4,16.8607609395236,-4.67727181083899,-214.892639270295,-214.892639270295,-215.037430305305,-2.61693179527097,"low",0.509831111597892,0.517744824629208,0.009102463226274,"medium"
"8616",1.08609160184545,0.720209285567918,-0.3909782043354,10.8455903828695,3,31.4640479644357,161.838766983781,293.480464098834,293.480464098834,294.200673384402,2.06129223279269,"high",0.00683484179272369,0.0172120218336238,0.994833500150609,"high"
"8618",-0.371950921555586,0.679688529458693,-0.341406914253696,1.38999262204925,6,16.2378534367918,-89.3526847708033,-429.296505961521,-429.296505961521,-428.616817432062,-3.15587807951339,"low",0.73792955792662,0.329643789184585,0.00805680407445391,"low"
"8619",-0.780498455606341,-0.247013185092114,0.723516144895016,4.0661807171772,6,12.5905518654347,-87.3865866525495,-348.497744196989,-348.497744196989,-348.744757382081,-3.12310977754249,"low",0.979066818187244,0.0587505517417119,0.00496304267608391,"low"
